type,amount,oldbalanceOrg,newbalanceOrig,isFraud
1,87698.36,87698.36,0.0,1
1,148679.61,29951.0,0.0,0
4,54994.1,54994.1,0.0,1
3,155475.89,63181.0,218656.89,0
4,37019.04,37019.04,0.0,1
4,971265.18,21534.0,0.0,0
2,19744.13,34090.0,14345.87,0
4,414394.38,414394.38,0.0,1
4,92641.52,92641.52,0.0,1
1,45758.71,45758.71,0.0,1
2,6079.2,69936.0,63856.8,0
3,299014.31,4789925.82,5088940.13,0
3,86483.17,18532933.1,18619416.27,0
1,601494.61,601494.61,0.0,1
2,11676.35,0.0,0.0,0
2,19134.3,34627.09,15492.8,0
2,36802.04,295804.0,259001.96,0
1,225923.37,225923.37,0.0,1
4,1552664.33,1552664.33,0.0,1
1,409981.15,0.0,0.0,0
1,109382.46,50656.0,0.0,0
4,114490.39,114490.39,0.0,1
2,1720.69,0.0,0.0,0
4,1102951.39,1102951.39,0.0,1
4,193706.98,193706.98,0.0,1
1,38899.19,0.0,0.0,0
4,204778.86,204778.86,0.0,1
1,283121.68,283121.68,0.0,1
1,450404.28,32204.0,0.0,0
1,31585.29,48962.0,17376.71,0
1,167596.47,441694.0,274097.53,0
2,23826.84,11105.0,0.0,0
1,59649.33,59649.33,0.0,1
1,1132311.86,1132311.86,0.0,1
1,9207.38,9207.38,0.0,1
3,105669.99,3230975.04,3336645.03,0
4,127447.68,127447.68,0.0,1
1,1749325.14,1749325.14,0.0,1
1,2154005.71,2154005.71,0.0,1
1,9220.73,0.0,0.0,0
1,1305754.09,1305754.09,0.0,1
1,61214.09,0.0,0.0,0
3,161292.97,956419.14,1117712.11,0
4,1539687.27,1539687.27,0.0,1
1,25819.42,25819.42,0.0,1
4,58521.53,58521.53,0.0,1
4,4758180.79,4758180.79,0.0,1
2,3968.65,0.0,0.0,0
3,129044.72,6173807.61,6302852.33,0
1,100061.51,10656.0,0.0,0
1,306180.21,0.0,0.0,0
1,5379.47,0.0,0.0,0
2,20853.61,144190.0,123336.39,0
1,61871.61,23776.0,0.0,0
4,1165171.47,1165171.47,0.0,1
2,18713.08,100696.0,81982.92,0
1,4427.45,0.0,0.0,0
1,9301213.46,9301213.46,0.0,1
1,32405.28,80571.0,48165.72,0
2,7380.05,0.0,0.0,0
1,59813.61,59813.61,0.0,1
1,1589614.75,1589614.75,0.0,1
1,44577.32,44577.32,0.0,1
4,9301213.46,9301213.46,0.0,1
1,498183.25,498183.25,0.0,1
4,2424380.16,2424380.16,0.0,1
1,56452.49,22276.0,0.0,0
1,3138.25,3138.25,0.0,1
1,159263.54,611273.0,452009.46,0
1,165368.59,165368.59,0.0,1
4,2485467.28,2485467.28,0.0,1
3,394507.21,719807.0,1114314.21,0
4,681525.62,681525.62,0.0,1
1,36306.11,0.0,0.0,0
1,1684039.12,1684039.12,0.0,1
1,130479.52,130479.52,0.0,1
3,120682.59,674623.99,795306.59,0
4,1128131.99,1128131.99,0.0,1
4,1243269.91,1243269.91,0.0,1
3,12742.96,5614344.73,5627087.69,0
3,83948.45,13403222.34,13487170.79,0
4,886588.02,886588.02,0.0,1
2,15979.75,0.0,0.0,0
4,218197.42,130471.0,0.0,0
1,403274.41,403274.41,0.0,1
1,398724.6,398724.6,0.0,1
1,225361.44,225361.44,0.0,1
2,9278.14,0.0,0.0,0
1,298754.96,298754.96,0.0,1
3,491916.7,3234478.26,3726394.96,0
1,143505.34,244244.0,100738.66,0
1,183306.21,183306.21,0.0,1
3,141545.51,9472.0,151017.51,0
4,403274.41,403274.41,0.0,1
4,7133.97,7133.97,0.0,1
4,1164448.96,1164448.96,0.0,1
1,186227.75,186227.75,0.0,1
4,9772559.35,9772559.35,0.0,1
1,427045.21,0.0,0.0,0
1,83513.41,148.0,0.0,0
1,10000000.0,10000000.0,0.0,1
1,13266.93,13266.93,0.0,1
2,2629.44,57717.86,55088.42,0
4,268366.47,268366.47,0.0,1
2,4096.99,617.0,0.0,0
1,1016302.6,1016302.6,0.0,1
1,1398633.34,1398633.34,0.0,1
4,92545.17,92545.17,0.0,1
4,834495.09,834495.09,0.0,1
4,508929.61,508929.61,0.0,1
4,200790.75,0.0,0.0,0
1,13890.42,13890.42,0.0,1
4,1701520.55,21701.0,0.0,0
1,880661.14,880661.14,0.0,1
1,141837.8,141837.8,0.0,1
1,108039.29,60612.0,0.0,0
4,109008.53,109008.53,0.0,1
4,213831.93,0.0,0.0,0
4,202968.27,202968.27,0.0,1
4,1330802.24,1330802.24,0.0,1
2,16920.7,0.0,0.0,0
1,748139.48,748139.48,0.0,1
1,137448.01,6654.0,0.0,0
2,1745.55,0.0,0.0,0
4,357824.01,357824.01,0.0,1
1,8200.53,697191.0,688990.47,0
2,12128.1,0.0,0.0,0
4,1828.6,1828.6,0.0,1
1,38595.77,71944.16,33348.39,0
1,441445.58,441445.58,0.0,1
2,432.02,96375.73,95943.71,0
4,1946687.34,1946687.34,0.0,1
2,8541.58,474330.0,465788.42,0
1,170404.08,30435.0,0.0,0
4,3724.3,3724.3,0.0,1
4,771024.82,771024.82,0.0,1
4,307917.34,11406.0,0.0,0
1,200008.33,200008.33,0.0,1
4,503793.25,503793.25,0.0,1
3,85164.97,5114.0,90278.97,0
4,10000000.0,12321633.57,2321633.57,1
4,803794.53,803794.53,0.0,1
1,32382.31,32382.31,0.0,1
2,1411.26,52129.0,50717.74,0
3,139086.3,56600.0,195686.3,0
1,90479.35,0.0,0.0,0
4,38580.45,38580.45,0.0,1
2,18389.18,0.0,0.0,0
1,117048.84,0.0,0.0,0
3,154376.04,971156.27,1125532.3,0
2,35767.29,372249.0,336481.71,0
2,2487.09,68911.0,66423.91,0
1,22661.71,0.0,0.0,0
4,262434.54,262434.54,0.0,1
4,251832.96,251832.96,0.0,1
4,169941.73,169941.73,0.0,1
4,8607089.62,8607089.62,0.0,1
4,2508094.24,18066.0,0.0,0
1,287380.02,56614.0,0.0,0
1,2468740.94,2468740.94,0.0,1
2,30701.44,29724.21,0.0,0
1,62991.68,0.0,0.0,0
4,10000000.0,11812161.42,1812161.42,1
4,4690769.98,4690769.98,0.0,1
2,69438.48,0.0,0.0,0
4,21922.0,21922.0,0.0,1
2,20553.55,111955.12,91401.57,0
4,563149.41,563149.41,0.0,1
4,343383.9,6986.32,0.0,0
1,17309.4,0.0,0.0,0
4,455074.13,455074.13,0.0,1
2,3832.3,25891.67,22059.37,0
4,1455839.54,1455839.54,0.0,1
4,8991625.83,8991625.83,0.0,1
4,1398166.84,1398166.84,0.0,1
1,16617.4,0.0,0.0,0
1,310712.71,310712.71,0.0,1
1,51113.0,51113.0,0.0,1
1,99729.88,11427.0,0.0,0
1,289378.79,164937.71,0.0,0
3,51694.08,24977.0,76671.08,0
2,4403.47,108910.52,104507.06,0
1,8817.22,80758.0,71940.78,0
2,21587.62,0.0,0.0,0
4,10000000.0,11912961.16,1912961.16,1
4,7240965.96,7240965.96,0.0,1
1,4162555.99,4162555.99,0.0,1
2,10560.85,0.0,0.0,0
1,98897.07,98897.07,0.0,1
4,2044841.02,2044841.02,0.0,1
1,221025.38,15387.0,0.0,0
2,37034.98,2112.0,0.0,0
4,555631.59,118293.0,0.0,0
2,1133.13,0.0,0.0,0
1,115282.61,0.0,0.0,0
1,126431.61,126431.61,0.0,1
3,118393.7,50962.0,169355.7,0
3,117049.46,30174.0,147223.46,0
4,10789.0,10789.0,0.0,1
1,4919642.57,4919642.57,0.0,1
1,496420.67,496420.67,0.0,1
1,703882.14,703882.14,0.0,1
4,156011.24,156011.24,0.0,1
2,39339.51,0.0,0.0,0
4,212975.59,212975.59,0.0,1
1,669627.43,669627.43,0.0,1
2,11301.86,329920.72,318618.86,0
1,158879.1,158879.1,0.0,1
4,52795.24,52795.24,0.0,1
3,179104.22,176.0,179280.22,0
1,129677.77,55188.0,0.0,0
3,251900.43,2315694.0,2567594.43,0
2,17359.43,63863.0,46503.57,0
1,495991.64,495991.64,0.0,1
1,281023.82,281023.82,0.0,1
1,123146.28,123146.28,0.0,1
1,816452.19,816452.19,0.0,1
4,1272493.9,1272493.9,0.0,1
1,585511.14,585511.14,0.0,1
2,6156.32,38406.0,32249.68,0
4,1165187.89,1165187.89,0.0,1
1,72547.29,72547.29,0.0,1
4,65761.13,65761.13,0.0,1
4,665676.43,665676.43,0.0,1
2,11273.98,52191.0,40917.02,0
3,319613.2,2159843.69,2479456.89,0
4,13421.28,13421.28,0.0,1
1,274729.06,0.0,0.0,0
4,31593.95,31593.95,0.0,1
2,21362.8,16440.0,0.0,0
4,799517.33,799517.33,0.0,1
2,21454.32,53005.63,31551.31,0
4,356224.26,356224.26,0.0,1
4,7620549.14,7620549.14,0.0,1
1,40367.51,25559.0,0.0,0
1,280692.99,57810.95,0.0,0
3,60316.16,1903656.75,1963972.91,0
4,7044227.89,7044227.89,0.0,1
4,9917.27,9917.27,0.0,1
1,140115.31,0.0,0.0,0
1,347019.94,0.0,0.0,0
1,95681.96,0.0,0.0,0
1,4598089.88,4598089.88,0.0,1
2,16997.01,0.0,0.0,0
1,197822.32,27410.0,0.0,0
2,27656.37,0.0,0.0,0
1,454161.62,0.0,0.0,0
2,5128.0,0.0,0.0,0
1,1975271.77,1975271.77,0.0,1
1,173668.46,173668.46,0.0,1
2,27647.86,0.0,0.0,0
1,237962.76,0.0,0.0,0
2,2129.23,6358.12,4228.88,0
1,302322.26,306083.0,3760.74,0
3,182155.54,61967.0,244122.54,0
1,106850.22,106850.22,0.0,1
4,511259.05,511259.05,0.0,1
1,899782.7,899782.7,0.0,1
1,341441.17,341441.17,0.0,1
1,297465.74,297465.74,0.0,1
3,437844.99,4792270.5,5230115.48,0
4,8208916.0,8208916.0,0.0,1
1,889.76,889.76,0.0,1
4,538543.39,0.0,0.0,0
1,48575.77,86515.0,37939.23,0
4,10000000.0,39585040.37,29585040.37,1
5,2165.22,34647.0,32481.78,0
2,14148.67,79705.0,65556.33,0
2,15862.19,141345.5,125483.31,0
2,6351.18,0.0,0.0,0
4,398711.68,398711.68,0.0,1
1,349619.91,349619.91,0.0,1
1,872199.82,872199.82,0.0,1
2,6463.91,142096.0,135632.09,0
4,2985840.4,2985840.4,0.0,1
1,325470.07,325470.07,0.0,1
4,1742012.06,1742012.06,0.0,1
4,10000000.0,23752520.6,13752520.6,1
4,10000000.0,19593838.63,9593838.63,1
4,21708.13,21708.13,0.0,1
4,10000000.0,10185510.21,185510.21,1
4,9465988.82,9465988.82,0.0,1
1,98533.36,98533.36,0.0,1
1,1433038.32,1433038.32,0.0,1
1,147808.75,0.0,0.0,0
4,571996.82,10958.0,0.0,0
1,455386.57,455386.57,0.0,1
1,311318.02,40626.0,0.0,0
1,254564.81,254564.81,0.0,1
4,1050635.77,1050635.77,0.0,1
3,1114.03,4036723.48,4037837.51,0
2,8011.75,21544.0,13532.25,0
4,891944.51,891944.51,0.0,1
2,32907.22,11125.0,0.0,0
4,158879.1,158879.1,0.0,1
1,3285475.4,3285475.4,0.0,1
1,84703.87,84703.87,0.0,1
1,7060216.94,7060216.94,0.0,1
3,143236.95,377553.48,520790.43,0
2,5617.11,145537.38,139920.27,0
4,1416055.74,1416055.74,0.0,1
1,338229.88,338229.88,0.0,1
4,4152435.91,4152435.91,0.0,1
1,1743864.1,1743864.1,0.0,1
4,219275.19,219275.19,0.0,1
1,82764.07,82764.07,0.0,1
2,2307.74,68450.0,66142.26,0
1,626195.24,626195.24,0.0,1
4,73946.79,73946.79,0.0,1
2,6755.08,0.0,0.0,0
1,702147.77,11311.0,0.0,0
2,6239.09,0.0,0.0,0
1,45890.12,45890.12,0.0,1
4,404185.57,404185.57,0.0,1
1,424225.28,0.0,0.0,0
1,155497.47,20037.0,0.0,0
2,17920.69,0.0,0.0,0
4,80523.38,0.0,0.0,0
1,10000000.0,10000000.0,0.0,1
2,3337.95,0.0,0.0,0
4,114017.19,114017.19,0.0,1
3,123105.13,51388.0,174493.13,0
1,178180.03,178180.03,0.0,1
4,917014.64,917014.64,0.0,1
2,9558.35,0.0,0.0,0
4,1567549.99,1567549.99,0.0,1
1,3972968.92,3972968.92,0.0,1
1,138480.74,5023.0,0.0,0
4,312955.14,312955.14,0.0,1
1,41398.84,60632.0,19233.16,0
1,151.0,151.0,0.0,1
4,1153156.0,1153156.0,0.0,1
2,3741.09,16163.0,12421.91,0
2,28867.55,130822.2,101954.65,0
4,85113.85,85113.85,0.0,1
1,1754597.44,1754597.44,0.0,1
2,7801.44,0.0,0.0,0
4,432958.83,432958.83,0.0,1
4,789454.65,0.0,0.0,0
1,187588.72,0.0,0.0,0
3,72814.79,4158735.9,4231550.69,0
1,8537861.24,8537861.24,0.0,1
1,971133.63,971133.63,0.0,1
1,8383.17,8383.17,0.0,1
1,104718.87,81680.0,0.0,0
2,1508.3,1859.0,350.7,0
1,78357.77,78357.77,0.0,1
4,10000000.0,30399045.08,20399045.08,1
1,152841.33,523917.36,371076.03,0
1,248123.95,248123.95,0.0,1
2,1128.22,0.0,0.0,0
2,29630.41,28193.49,0.0,0
2,10698.35,20907.0,10208.65,0
2,4072.6,0.0,0.0,0
1,81517.36,80013.0,0.0,0
1,43092.0,43092.0,0.0,1
4,501496.31,501496.31,0.0,1
1,3733104.07,3733104.07,0.0,1
2,27691.09,0.0,0.0,0
1,146470.34,0.0,0.0,0
1,378647.88,35749.0,0.0,0
1,70072.66,70072.66,0.0,1
3,66306.61,20303835.79,20370142.4,0
1,116341.98,0.0,0.0,0
2,23861.36,0.0,0.0,0
1,736677.36,736677.36,0.0,1
4,575103.82,37357.0,0.0,0
4,30467.69,30467.69,0.0,1
4,235750.53,235750.53,0.0,1
2,5721.31,63723.0,58001.69,0
2,9152.51,99028.0,89875.49,0
3,128049.65,8903.0,136952.65,0
1,712488.25,712488.25,0.0,1
1,486060.16,486060.16,0.0,1
4,15140533.17,0.0,0.0,0
4,943307.54,0.0,0.0,0
4,17246.0,17246.0,0.0,1
4,253261.96,253261.96,0.0,1
4,333390.18,333390.18,0.0,1
1,83789.24,0.0,0.0,0
4,122468.09,0.0,0.0,0
1,1893451.73,1893451.73,0.0,1
2,5637.84,0.0,0.0,0
1,285382.07,285382.07,0.0,1
1,1933121.35,1933121.35,0.0,1
4,638487.85,638487.85,0.0,1
1,207021.45,207021.45,0.0,1
3,33236.17,4445314.35,4478550.51,0
4,10000000.0,13019699.77,3019699.77,1
1,10000000.0,10000000.0,0.0,1
1,376511.68,43829.0,0.0,0
1,151966.93,0.0,0.0,0
4,19776.71,19776.71,0.0,1
1,179725.06,179725.06,0.0,1
4,1016081.0,1016081.0,0.0,1
3,116589.91,120892.0,237481.91,0
4,681007.64,681007.64,0.0,1
1,671516.68,671516.68,0.0,1
4,277611.08,277611.08,0.0,1
1,400816.09,0.0,0.0,0
2,11105.11,151866.88,140761.77,0
3,40174.63,6380147.96,6420322.59,0
1,242203.65,21028.0,0.0,0
1,33761.18,0.0,0.0,0
2,24445.26,56486.48,32041.22,0
1,460436.43,460436.43,0.0,1
4,1534985.07,1534985.07,0.0,1
4,743311.65,743311.65,0.0,1
2,8850.54,20492.0,11641.46,0
1,203881.96,203881.96,0.0,1
1,160351.22,160351.22,0.0,1
4,32690.68,32690.68,0.0,1
4,562784.67,0.0,0.0,0
1,1242226.78,1242226.78,0.0,1
1,55930.49,204.0,0.0,0
1,89589.31,0.0,0.0,0
4,86848.88,86848.88,0.0,1
3,440.41,3352656.63,3353097.04,0
3,83990.84,18959.0,102949.84,0
4,1536245.52,1536245.52,0.0,1
4,82112.74,82112.74,0.0,1
2,7496.69,6380.29,0.0,0
4,967153.5,967153.5,0.0,1
3,34294.06,7876707.19,7911001.25,0
1,174205.89,0.0,0.0,0
1,248962.83,248962.83,0.0,1
2,10797.09,0.0,0.0,0
2,13520.56,0.0,0.0,0
2,19971.56,66860.0,46888.44,0
4,55740.39,55740.39,0.0,1
1,10000000.0,10000000.0,0.0,1
4,4716.08,4716.08,0.0,1
4,915266.65,915266.65,0.0,1
3,58315.97,6972.0,65287.97,0
2,9309.58,323804.72,314495.14,0
1,895565.06,895565.06,0.0,1
1,43440.97,43440.97,0.0,1
4,10000000.0,11306690.61,1306690.61,1
1,70669.49,70669.49,0.0,1
1,115087.76,0.0,0.0,0
1,145482.09,145482.09,0.0,1
4,1018119.76,0.0,0.0,0
4,1418198.25,1418198.25,0.0,1
3,179177.29,1486811.73,1665989.02,0
4,2415826.18,2415826.18,0.0,1
4,20225.17,20225.17,0.0,1
2,4479.66,253130.0,248650.34,0
1,2568.85,1911.0,0.0,0
4,591032.52,591032.52,0.0,1
2,13009.66,20027.0,7017.34,0
1,307692.77,67363.0,0.0,0
3,120155.92,6523897.77,6644053.69,0
1,121264.3,5560.0,0.0,0
1,81913.31,0.0,0.0,0
1,146729.67,146729.67,0.0,1
1,55920.39,55920.39,0.0,1
4,1276300.86,1276300.86,0.0,1
2,10714.94,2154.0,0.0,0
4,4530.71,4530.71,0.0,1
1,236668.92,0.0,0.0,0
3,703990.81,8435777.28,9139768.09,0
1,10000000.0,10000000.0,0.0,1
1,63440.63,63440.63,0.0,1
2,13917.83,180895.0,166977.17,0
1,321343.73,20928.0,0.0,0
1,13707.11,13707.11,0.0,1
1,1536245.52,1536245.52,0.0,1
2,1714.3,11323.0,9608.7,0
1,468891.91,0.0,0.0,0
4,2308798.26,2308798.26,0.0,1
1,202490.39,59556.0,0.0,0
1,243248.76,0.0,0.0,0
3,135671.95,3526975.56,3662647.52,0
2,1899.67,0.0,0.0,0
1,51940.22,15384.0,0.0,0
1,7421.23,0.0,0.0,0
1,3370781.65,3370781.65,0.0,1
4,170038.31,170038.31,0.0,1
4,1910997.19,0.0,0.0,0
2,14368.32,0.0,0.0,0
3,273437.44,32104.0,305541.44,0
1,79712.37,79712.37,0.0,1
1,17979.2,0.0,0.0,0
4,165368.59,165368.59,0.0,1
4,87660.69,87660.69,0.0,1
2,9778.64,712.0,0.0,0
3,86473.17,3457375.65,3543848.82,0
4,1839972.36,1839972.36,0.0,1
1,19952.89,19952.89,0.0,1
2,4618.0,22773.0,18155.0,0
4,37133.63,37133.63,0.0,1
2,13174.85,44426.29,31251.45,0
1,1842163.57,1842163.57,0.0,1
1,476890.47,476890.47,0.0,1
1,76642.85,76642.85,0.0,1
1,1028284.82,1028284.82,0.0,1
1,0.0,0.0,0.0,1
1,116489.77,116489.77,0.0,1
4,397069.12,397069.12,0.0,1
4,2451423.58,2451423.58,0.0,1
4,98634.75,98634.75,0.0,1
1,854065.31,854065.31,0.0,1
1,200419.12,200419.12,0.0,1
2,788.42,0.0,0.0,0
2,11424.23,166.0,0.0,0
1,953615.38,953615.38,0.0,1
3,251824.73,4242822.17,4494646.9,0
4,18627.02,18627.02,0.0,1
3,93810.88,10671682.87,10765493.76,0
4,2056779.24,2056779.24,0.0,1
4,378204.02,378204.02,0.0,1
4,1861008.32,1861008.32,0.0,1
2,21433.7,0.0,0.0,0
2,43845.76,0.0,0.0,0
1,31512.12,0.0,0.0,0
2,29593.34,0.0,0.0,0
1,644314.67,644314.67,0.0,1
3,251820.68,295.0,252115.68,0
1,399303.71,107296.0,0.0,0
1,158802.6,0.0,0.0,0
1,345533.89,345533.89,0.0,1
1,276250.38,66381.0,0.0,0
4,106681.18,106681.18,0.0,1
4,448004.86,448004.86,0.0,1
2,3255.82,16340.2,13084.39,0
1,171502.07,946.0,0.0,0
1,174306.05,128347.0,0.0,0
2,6803.06,0.0,0.0,0
3,201068.11,3542731.14,3743799.24,0
2,5694.93,0.0,0.0,0
3,226820.91,4169616.13,4396437.04,0
3,133465.78,281035.16,414500.93,0
4,268641.82,268641.82,0.0,1
4,571443.02,0.0,0.0,0
1,414394.38,414394.38,0.0,1
1,196938.93,0.0,0.0,0
4,28308.97,28308.97,0.0,1
4,27276.07,27276.07,0.0,1
1,10000000.0,10000000.0,0.0,1
4,935790.41,935790.41,0.0,1
1,337287.72,337287.72,0.0,1
1,84501.95,0.0,0.0,0
4,653983.93,653983.93,0.0,1
1,212613.29,212613.29,0.0,1
3,234262.43,79405.0,313667.43,0
4,339152.24,339152.24,0.0,1
2,6852.41,125653.69,118801.28,0
1,53338.82,53338.82,0.0,1
1,165825.66,20431.0,0.0,0
4,286670.9,286670.9,0.0,1
4,7078157.11,7078157.11,0.0,1
4,2539898.07,2539898.07,0.0,1
1,254548.52,21386.0,0.0,0
4,371669.59,371669.59,0.0,1
1,2222544.0,2222544.0,0.0,1
1,436863.62,0.0,0.0,0
1,3547010.54,3547010.54,0.0,1
2,22052.22,180258.97,158206.75,0
1,114743.39,114743.39,0.0,1
3,9.22,7730148.9,7730158.12,0
2,44908.99,0.0,0.0,0
2,11527.15,0.0,0.0,0
1,296940.32,296940.32,0.0,1
4,219110.27,219110.27,0.0,1
3,643263.77,9093.0,652356.77,0
4,326921.79,0.0,0.0,0
1,21832.43,21832.43,0.0,1
1,19266.1,0.0,0.0,0
1,6468916.64,6468916.64,0.0,1
3,417658.45,5093675.66,5511334.11,0
1,109008.53,109008.53,0.0,1
1,10000000.0,10000000.0,0.0,1
3,56916.04,6122113.83,6179029.87,0
1,897427.17,897427.17,0.0,1
1,2860852.43,2860852.43,0.0,1
4,1078013.76,0.0,0.0,1
2,9297.05,13132.0,3834.95,0
2,6031.29,31307.0,25275.71,0
2,5121.93,1112.0,0.0,0
1,236116.71,0.0,0.0,0
4,1462355.44,1462355.44,0.0,1
1,7937954.2,7937954.2,0.0,1
2,6581.75,0.0,0.0,0
1,54465.35,0.0,0.0,0
1,234731.73,3475.0,0.0,0
1,224483.69,0.0,0.0,0
1,5245375.3,5245375.3,0.0,1
1,76640.82,76640.82,0.0,1
2,29714.86,48906.0,19191.14,0
2,0.22,49767.0,49766.78,0
1,4720554.95,4720554.95,0.0,1
1,213499.28,210877.98,0.0,0
4,83298.92,0.0,0.0,0
4,1650856.19,1650856.19,0.0,1
2,14301.47,40912.0,26610.53,0
3,194631.32,1095275.64,1289906.97,0
4,361460.79,361460.79,0.0,1
3,445733.79,4513.0,450246.79,0
2,4566.39,87306.77,82740.38,0
3,196653.85,5367907.68,5564561.53,0
1,107380.33,16968.0,0.0,0
2,7789.86,1160525.6,1152735.74,0
4,107732.98,107732.98,0.0,1
1,1438737.78,1438737.78,0.0,1
3,387490.44,529971.36,917461.8,0
4,2115503.99,2115503.99,0.0,1
4,1861928.35,1861928.35,0.0,1
2,8828.0,294580.61,285752.6,0
4,298365.86,298365.86,0.0,1
1,101408.84,101408.84,0.0,1
1,4738282.28,4738282.28,0.0,1
1,306505.03,306505.03,0.0,1
1,184442.56,0.0,0.0,0
4,5566.14,5566.14,0.0,1
1,94716.58,23759.0,0.0,0
1,344007.9,21549.0,0.0,0
4,141837.8,141837.8,0.0,1
3,208222.35,5968112.03,6176334.38,0
4,479892.04,479892.04,0.0,1
1,6250438.78,6250438.78,0.0,1
4,2652783.95,40915.0,0.0,0
2,8415.93,3310.0,0.0,0
1,2333929.91,2333929.91,0.0,1
1,25585.45,0.0,0.0,0
2,23465.24,0.0,0.0,0
4,1273234.79,0.0,0.0,0
1,182666.85,182666.85,0.0,1
1,194806.76,18519.91,0.0,0
1,408864.84,408864.84,0.0,1
1,133057.11,133057.11,0.0,1
2,12960.24,1913.0,0.0,0
3,65567.12,3572790.34,3638357.46,0
4,126848.63,126848.63,0.0,1
1,168033.36,168033.36,0.0,1
1,723782.37,723782.37,0.0,1
1,4342582.37,4342582.37,0.0,1
1,173778.02,0.0,0.0,0
1,2754740.54,2754740.54,0.0,1
2,14711.25,20456.0,5744.75,0
2,2271.45,0.0,0.0,0
3,10471.95,4043840.54,4054312.49,0
4,57543.34,57543.34,0.0,1
4,1463764.35,1463764.35,0.0,1
4,131261.23,131261.23,0.0,1
1,10000000.0,10000000.0,0.0,1
4,349627.64,349627.64,0.0,1
1,19244.9,19244.9,0.0,1
1,1272493.9,1272493.9,0.0,1
4,147186.94,147186.94,0.0,1
3,344966.96,2776186.07,3121153.03,0
1,79158.06,61902.0,0.0,0
2,2362.22,0.0,0.0,0
2,17260.04,0.0,0.0,0
3,87882.57,3272962.11,3360844.69,0
2,73.14,79984.0,79910.86,0
1,32521.24,32521.24,0.0,1
1,132350.14,145524.0,13173.86,0
2,55408.41,21464.0,0.0,0
4,36035.11,36035.11,0.0,1
3,100246.8,3190296.65,3290543.45,0
4,76582.23,76582.23,0.0,1
2,140.93,350565.31,350424.38,0
1,296130.61,0.0,0.0,0
2,9401.45,0.0,0.0,0
2,9190.29,0.0,0.0,0
1,190215.18,190215.18,0.0,1
1,306213.63,306213.63,0.0,1
1,319122.03,0.0,0.0,0
1,66728.86,0.0,0.0,0
4,296977.69,296977.69,0.0,1
2,3796.12,141.0,0.0,0
1,281121.1,13301.0,0.0,0
4,4452001.07,4452001.07,0.0,1
1,963966.56,963966.56,0.0,1
5,1737.37,15632.0,13894.63,0
1,183008.46,0.0,0.0,0
4,48299.77,48299.77,0.0,1
2,37517.2,20501.68,0.0,0
1,338699.47,72038.0,0.0,0
4,2321633.57,2321633.57,0.0,1
1,208735.66,14517.0,0.0,0
4,152774.93,20062.0,0.0,0
1,138010.73,0.0,0.0,0
4,705647.68,705647.68,0.0,1
1,8980853.88,8980853.88,0.0,1
2,22186.73,0.0,0.0,0
4,1871553.73,1871553.73,0.0,1
1,645135.6,645135.6,0.0,1
1,85354.69,85354.69,0.0,1
1,105861.07,105861.07,0.0,1
1,223970.05,24809.57,0.0,0
1,264986.56,0.0,0.0,0
3,7296.54,663.0,7959.54,0
1,9511.73,0.0,0.0,0
4,1050135.78,1050135.78,0.0,1
4,2754740.54,2754740.54,0.0,1
4,1312947.27,1312947.27,0.0,1
2,14785.67,22671.0,7885.33,0
2,9527.33,0.0,0.0,0
2,46275.2,0.0,0.0,0
1,238812.75,27176.0,0.0,0
4,372344.58,372344.58,0.0,1
4,1385945.61,1385945.61,0.0,1
2,17077.26,60870.39,43793.13,0
1,17216.14,17216.14,0.0,1
4,67128.33,67128.33,0.0,1
2,34516.6,2162.0,0.0,0
1,115038.9,64715.0,0.0,0
4,3916714.36,0.0,0.0,0
1,217599.4,0.0,0.0,0
4,185238.61,185238.61,0.0,1
2,22473.37,40873.0,18399.63,0
4,166323.01,166323.01,0.0,1
1,677563.22,677563.22,0.0,1
3,194822.42,56304.0,251126.42,0
1,117753.29,0.0,0.0,0
2,17815.61,0.0,0.0,0
1,3424092.39,3424092.39,0.0,1
4,161024.8,161024.8,0.0,1
1,2319926.01,2319926.01,0.0,1
1,973805.75,973805.75,0.0,1
1,62134.33,62134.33,0.0,1
1,199870.29,199870.29,0.0,1
1,292049.49,0.0,0.0,0
1,89631.24,89631.24,0.0,1
1,104872.59,0.0,0.0,0
1,293288.54,0.0,0.0,0
3,247028.06,2715627.73,2962655.8,0
1,3912252.81,3912252.81,0.0,1
1,3671853.86,3671853.86,0.0,1
2,1962.17,80443.0,78480.83,0
4,116530.2,116530.2,0.0,1
3,208839.02,20175.0,229014.02,0
2,27538.84,0.0,0.0,0
1,2689633.8,2689633.8,0.0,1
1,977805.62,977805.62,0.0,1
1,9639052.83,9639052.83,0.0,1
4,5566368.02,5566368.02,0.0,1
2,6474.8,31423.0,24948.2,0
1,1418168.85,1418168.85,0.0,1
4,807466.16,807466.16,0.0,1
4,56517.37,56517.37,0.0,1
4,684796.16,684796.16,0.0,1
4,2393539.65,2393539.65,0.0,1
1,365099.76,365099.76,0.0,1
4,420270.22,420270.22,0.0,1
2,7622.63,2107.89,0.0,0
4,684948.4,30016.0,0.0,0
4,91449.92,50555.0,0.0,0
3,237565.6,1133913.65,1371479.25,0
1,119.65,119.65,0.0,1
4,636942.02,636942.02,0.0,1
3,60556.12,615736.04,676292.16,0
2,11402.55,204661.0,193258.45,0
1,294773.24,0.0,0.0,0
1,7576324.61,7576324.61,0.0,1
